service_date,origin_hub_id,destination_hub_id,final_service_units
11-03-2023,45,9,2157
11-03-2023,9,45,2709
11-03-2023,47,5,2862
11-03-2023,5,47,2295
11-03-2023,46,44,2332
11-03-2023,46,35,2512
11-03-2023,45,28,1800
11-03-2023,35,46,1732
11-03-2023,44,46,1560
11-03-2023,2,40,1876
11-03-2023,11,36,3080
11-03-2023,19,32,1768
11-03-2023,36,11,1144
11-03-2023,28,45,1028
11-03-2023,2,30,2880
11-03-2023,40,2,2692
11-03-2023,30,2,3052
11-03-2023,32,19,1460
11-03-2023,12,36,1912
11-03-2023,47,43,1080
11-03-2023,13,23,2452
11-03-2023,36,7,1208
11-03-2023,43,47,2312
11-03-2023,7,36,1120
11-03-2023,36,12,1564
11-03-2023,46,18,1576
11-03-2023,18,46,1864
11-03-2023,45,48,1320
11-03-2023,45,42,1208
11-03-2023,23,25,1544
11-03-2023,48,45,1460
11-03-2023,42,45,1476
11-03-2023,2,47,1510
11-03-2023,3,45,1464
11-03-2023,46,15,1572
11-03-2023,45,34,850
11-03-2023,47,2,1490
11-03-2023,34,45,950
11-03-2023,47,28,1930
11-03-2023,45,3,1232
11-03-2023,47,46,1840
11-03-2023,2,16,1315
11-03-2023,25,23,1832
11-03-2023,46,26,1490
11-03-2023,36,27,992
11-03-2023,16,2,1395
11-03-2023,23,13,2105
11-03-2023,2,31,1536
11-03-2023,26,46,1535
11-03-2023,31,2,2696
11-03-2023,15,46,1240
11-03-2023,30,14,1720
11-03-2023,2,19,1360
11-03-2023,28,47,1805
11-03-2023,47,3,1470
11-03-2023,45,5,1100
11-03-2023,36,37,126
11-03-2023,46,47,1370
11-03-2023,5,45,1995
11-03-2023,46,20,1305
11-03-2023,3,47,1005
11-03-2023,20,46,1345
11-03-2023,19,2,2010
11-03-2023,27,36,3255
11-03-2023,14,30,1645
11-03-2023,45,39,1140
11-03-2023,39,45,1184
11-03-2023,36,41,2164
11-03-2023,2,21,1570
11-03-2023,8,47,1205
11-03-2023,47,6,1715
11-03-2023,41,36,2976
11-03-2023,2,1,1410
11-03-2023,37,36,276
11-03-2023,47,30,1875
11-03-2023,47,8,1150
11-03-2023,22,36,1365
11-03-2023,6,47,1415
11-03-2023,46,33,1310
11-03-2023,45,44,1205
11-03-2023,33,46,760
11-03-2023,21,2,1195
11-03-2023,36,22,1310
11-03-2023,2,14,1790
11-03-2023,1,2,1370
11-03-2023,17,23,895
11-03-2023,4,29,1215
11-03-2023,2,24,1175
11-03-2023,44,45,1060
11-03-2023,47,10,1115
11-03-2023,38,36,2915
11-03-2023,19,30,1595
12-03-2023,45,46,3888
12-03-2023,46,45,4566
12-03-2023,45,47,3458
12-03-2023,47,45,4794
12-03-2023,46,9,5214
12-03-2023,9,46,7161
12-03-2023,46,48,3810
12-03-2023,48,46,6450
12-03-2023,45,9,2451
12-03-2023,9,45,3984
12-03-2023,47,5,2886
12-03-2023,5,47,4605
12-03-2023,46,44,2536
12-03-2023,46,35,1956
12-03-2023,45,28,896
12-03-2023,35,46,4584
12-03-2023,44,46,3956
12-03-2023,2,40,1836
12-03-2023,11,36,5804
12-03-2023,19,32,1284
12-03-2023,36,11,1652
12-03-2023,28,45,2764
12-03-2023,2,30,3992
12-03-2023,40,2,2736
12-03-2023,30,2,3548
12-03-2023,32,19,1744
12-03-2023,12,36,3892
12-03-2023,47,43,1756
12-03-2023,13,23,3852
12-03-2023,36,7,1740
12-03-2023,43,47,3116
12-03-2023,7,36,1780
12-03-2023,36,12,2204
12-03-2023,46,18,1400
12-03-2023,18,46,2372
12-03-2023,45,48,1000
12-03-2023,45,42,1428
12-03-2023,23,25,2464
12-03-2023,48,45,1828
12-03-2023,42,45,2552
12-03-2023,2,47,2110
12-03-2023,3,45,2160
12-03-2023,46,15,1336
12-03-2023,45,34,965
12-03-2023,47,2,2375
12-03-2023,34,45,2415
12-03-2023,47,28,1445
12-03-2023,45,3,1008
12-03-2023,47,46,2415
12-03-2023,2,16,1345
12-03-2023,25,23,2184
12-03-2023,46,26,1455
12-03-2023,36,27,796
12-03-2023,16,2,2400
12-03-2023,23,13,2390
12-03-2023,2,31,1644
12-03-2023,26,46,1740
12-03-2023,31,2,3324
12-03-2023,15,46,1572
12-03-2023,30,14,1500
12-03-2023,2,19,1550
12-03-2023,28,47,2295
12-03-2023,47,3,1540
12-03-2023,45,5,1210
12-03-2023,36,37,150
12-03-2023,46,47,2335
12-03-2023,5,45,3070
12-03-2023,46,20,1405
12-03-2023,3,47,2160
12-03-2023,20,46,1915
12-03-2023,19,2,2445
12-03-2023,27,36,4100
12-03-2023,14,30,2625
12-03-2023,45,39,1000
12-03-2023,39,45,2848
12-03-2023,36,41,1708
12-03-2023,2,21,1635
12-03-2023,8,47,2215
12-03-2023,47,6,1805
12-03-2023,41,36,2584
12-03-2023,2,1,1495
12-03-2023,37,36,330
12-03-2023,47,30,2495
12-03-2023,47,8,1350
12-03-2023,22,36,1735
12-03-2023,6,47,1890
12-03-2023,46,33,1630
12-03-2023,45,44,1300
12-03-2023,33,46,2220
12-03-2023,21,2,2120
12-03-2023,36,22,2480
12-03-2023,2,14,1375
12-03-2023,1,2,1635
12-03-2023,17,23,1590
12-03-2023,4,29,1060
12-03-2023,2,24,1125
12-03-2023,44,45,1445
12-03-2023,47,10,950
12-03-2023,38,36,3620
12-03-2023,19,30,2340
13-03-2023,45,46,2692
13-03-2023,46,45,3476
13-03-2023,45,47,2308
13-03-2023,47,45,3014
13-03-2023,46,9,3330
13-03-2023,9,46,4851
13-03-2023,46,48,2505
13-03-2023,48,46,4032
13-03-2023,45,9,1656
13-03-2023,9,45,3162
13-03-2023,47,5,2004
13-03-2023,5,47,2562
13-03-2023,46,44,1200
13-03-2023,46,35,1272
13-03-2023,45,28,872
13-03-2023,35,46,2604
13-03-2023,44,46,1840
13-03-2023,2,40,1164
13-03-2023,11,36,3068
13-03-2023,19,32,1756
13-03-2023,36,11,1088
13-03-2023,28,45,1440
13-03-2023,2,30,2600
13-03-2023,40,2,2184
13-03-2023,30,2,2044
13-03-2023,32,19,2052
13-03-2023,12,36,1760
13-03-2023,47,43,908
13-03-2023,13,23,3440
13-03-2023,36,7,996
13-03-2023,43,47,1816
13-03-2023,7,36,916
13-03-2023,36,12,1416
13-03-2023,46,18,1220
13-03-2023,18,46,1664
13-03-2023,45,48,876
13-03-2023,45,42,992
13-03-2023,23,25,1956
13-03-2023,48,45,1524
13-03-2023,42,45,1368
13-03-2023,2,47,1550
13-03-2023,3,45,1640
13-03-2023,46,15,1132
13-03-2023,45,34,790
13-03-2023,47,2,1310
13-03-2023,34,45,1390
13-03-2023,47,28,990
13-03-2023,45,3,1004
13-03-2023,47,46,1300
13-03-2023,2,16,1065
13-03-2023,25,23,1564
13-03-2023,46,26,1405
13-03-2023,36,27,756
13-03-2023,16,2,1410
13-03-2023,23,13,2200
13-03-2023,2,31,1284
13-03-2023,26,46,1365
13-03-2023,31,2,1980
13-03-2023,15,46,1172
13-03-2023,30,14,1088
13-03-2023,2,19,1235
13-03-2023,28,47,1485
13-03-2023,47,3,945
13-03-2023,45,5,895
13-03-2023,36,37,75
13-03-2023,46,47,1555
13-03-2023,5,45,1830
13-03-2023,46,20,960
13-03-2023,3,47,1450
13-03-2023,20,46,1615
13-03-2023,19,2,1700
13-03-2023,27,36,2395
13-03-2023,14,30,1895
13-03-2023,45,39,760
13-03-2023,39,45,1672
13-03-2023,36,41,1644
13-03-2023,2,21,1220
13-03-2023,8,47,1335
13-03-2023,47,6,945
13-03-2023,41,36,2020
13-03-2023,2,1,1105
13-03-2023,37,36,240
13-03-2023,47,30,2075
13-03-2023,47,8,820
13-03-2023,22,36,1110
13-03-2023,6,47,2055
13-03-2023,46,33,755
13-03-2023,45,44,695
13-03-2023,33,46,1230
13-03-2023,21,2,1560
13-03-2023,36,22,1230
13-03-2023,2,14,1150
13-03-2023,1,2,1215
13-03-2023,17,23,1545
13-03-2023,4,29,1100
13-03-2023,2,24,800
13-03-2023,44,45,1290
13-03-2023,47,10,755
13-03-2023,38,36,2260
13-03-2023,19,30,1800
14-03-2023,45,46,2214
14-03-2023,46,45,2570
14-03-2023,45,47,2356
14-03-2023,47,45,2092
14-03-2023,46,9,2763
14-03-2023,9,46,3030
14-03-2023,46,48,2454
14-03-2023,48,46,2790
14-03-2023,45,9,1563
14-03-2023,9,45,2367
14-03-2023,47,5,1533
14-03-2023,5,47,1410
14-03-2023,46,44,900
14-03-2023,46,35,1252
14-03-2023,45,28,932
14-03-2023,35,46,1452
14-03-2023,44,46,1136
14-03-2023,2,40,1228
14-03-2023,11,36,2724
14-03-2023,19,32,1264
14-03-2023,36,11,1076
14-03-2023,28,45,844
14-03-2023,2,30,1672
14-03-2023,40,2,1544
14-03-2023,30,2,1500
14-03-2023,32,19,1300
14-03-2023,12,36,1072
14-03-2023,47,43,896
14-03-2023,13,23,2044
14-03-2023,36,7,884
14-03-2023,43,47,792
14-03-2023,7,36,692
14-03-2023,36,12,1116
14-03-2023,46,18,904
14-03-2023,18,46,1072
14-03-2023,45,48,908
14-03-2023,45,42,1088
14-03-2023,23,25,1612
14-03-2023,48,45,1288
14-03-2023,42,45,1084
14-03-2023,2,47,1435
14-03-2023,3,45,1100
14-03-2023,46,15,976
14-03-2023,45,34,745
14-03-2023,47,2,1245
14-03-2023,34,45,960
14-03-2023,47,28,1080
14-03-2023,45,3,812
14-03-2023,47,46,1215
14-03-2023,2,16,1065
14-03-2023,25,23,1320
14-03-2023,46,26,1295
14-03-2023,36,27,604
14-03-2023,16,2,1490
14-03-2023,23,13,1390
14-03-2023,2,31,1384
14-03-2023,26,46,980
14-03-2023,31,2,1764
14-03-2023,15,46,1120
14-03-2023,30,14,964
14-03-2023,2,19,1140
14-03-2023,28,47,995
14-03-2023,47,3,755
14-03-2023,45,5,1010
14-03-2023,36,37,48
14-03-2023,46,47,1105
14-03-2023,5,45,1250
14-03-2023,46,20,960
14-03-2023,3,47,865
14-03-2023,20,46,910
14-03-2023,19,2,1545
14-03-2023,27,36,2145
14-03-2023,14,30,1755
14-03-2023,45,39,572
14-03-2023,39,45,948
14-03-2023,36,41,1616
14-03-2023,2,21,1060
14-03-2023,8,47,825
14-03-2023,47,6,1030
14-03-2023,41,36,1632
14-03-2023,2,1,1100
14-03-2023,37,36,196
14-03-2023,47,30,1175
14-03-2023,47,8,855
14-03-2023,22,36,670
14-03-2023,6,47,1195
14-03-2023,46,33,565
14-03-2023,45,44,620
14-03-2023,33,46,680
14-03-2023,21,2,1090
14-03-2023,36,22,790
14-03-2023,2,14,1045
14-03-2023,1,2,1180
14-03-2023,17,23,1175
14-03-2023,4,29,795
14-03-2023,2,24,800
14-03-2023,44,45,930
14-03-2023,47,10,605
14-03-2023,38,36,1805
14-03-2023,19,30,1255
15-03-2023,45,46,2378
15-03-2023,46,45,2332
15-03-2023,45,47,2392
15-03-2023,47,45,2350
15-03-2023,46,9,3141
15-03-2023,9,46,2844
15-03-2023,46,48,2556
15-03-2023,48,46,2433
15-03-2023,45,9,2082
15-03-2023,9,45,2079
15-03-2023,47,5,1779
15-03-2023,5,47,1416
15-03-2023,46,44,1096
15-03-2023,46,35,1436
15-03-2023,45,28,984
15-03-2023,35,46,1260
15-03-2023,44,46,868
15-03-2023,2,40,1248
15-03-2023,11,36,1800
15-03-2023,19,32,1536
15-03-2023,36,11,976
15-03-2023,28,45,696
15-03-2023,2,30,1492
15-03-2023,40,2,1452
15-03-2023,30,2,1608
15-03-2023,32,19,1148
15-03-2023,12,36,992
15-03-2023,47,43,932
15-03-2023,13,23,1928
15-03-2023,36,7,956
15-03-2023,43,47,1016
15-03-2023,7,36,764
15-03-2023,36,12,1152
15-03-2023,46,18,1056
15-03-2023,18,46,868
15-03-2023,45,48,996
15-03-2023,45,42,1008
15-03-2023,23,25,1256
15-03-2023,48,45,884
15-03-2023,42,45,1128
15-03-2023,2,47,1495
15-03-2023,3,45,1184
15-03-2023,46,15,836
15-03-2023,45,34,960
15-03-2023,47,2,1255
15-03-2023,34,45,530
15-03-2023,47,28,1355
15-03-2023,45,3,1264
15-03-2023,47,46,870
15-03-2023,2,16,1315
15-03-2023,25,23,1128
15-03-2023,46,26,1325
15-03-2023,36,27,716
15-03-2023,16,2,1035
15-03-2023,23,13,1225
15-03-2023,2,31,1816
15-03-2023,26,46,1215
15-03-2023,31,2,1420
15-03-2023,15,46,1000
15-03-2023,30,14,1304
15-03-2023,2,19,1435
15-03-2023,28,47,970
15-03-2023,47,3,900
15-03-2023,45,5,1215
15-03-2023,36,37,66
15-03-2023,46,47,1330
15-03-2023,5,45,1245
15-03-2023,46,20,1235
15-03-2023,3,47,870
15-03-2023,20,46,815
15-03-2023,19,2,1425
15-03-2023,27,36,1870
15-03-2023,14,30,1250
15-03-2023,45,39,1112
15-03-2023,39,45,636
15-03-2023,36,41,2152
15-03-2023,2,21,1445
15-03-2023,8,47,735
15-03-2023,47,6,1130
15-03-2023,41,36,1428
15-03-2023,2,1,1310
15-03-2023,37,36,172
15-03-2023,47,30,1495
15-03-2023,47,8,870
15-03-2023,22,36,920
15-03-2023,6,47,960
15-03-2023,46,33,820
15-03-2023,45,44,755
15-03-2023,33,46,575
15-03-2023,21,2,835
15-03-2023,36,22,930
15-03-2023,2,14,1280
15-03-2023,1,2,1470
15-03-2023,17,23,1100
15-03-2023,4,29,1020
15-03-2023,2,24,940
15-03-2023,44,45,725
15-03-2023,47,10,1010
15-03-2023,38,36,1225
15-03-2023,19,30,1145
16-03-2023,45,46,3076
16-03-2023,46,45,2266
16-03-2023,45,47,3180
16-03-2023,47,45,2570
16-03-2023,46,9,3960
16-03-2023,9,46,2658
16-03-2023,46,48,3210
16-03-2023,48,46,2160
16-03-2023,45,9,2661
16-03-2023,9,45,1908
16-03-2023,47,5,1857
16-03-2023,5,47,1245
16-03-2023,46,44,1480
16-03-2023,46,35,1820
16-03-2023,45,28,1336
16-03-2023,35,46,892
16-03-2023,44,46,864
16-03-2023,2,40,1512
16-03-2023,11,36,1776
16-03-2023,19,32,1576
16-03-2023,36,11,1212
16-03-2023,28,45,688
16-03-2023,2,30,1904
16-03-2023,40,2,1664
16-03-2023,30,2,1520
16-03-2023,32,19,1264
16-03-2023,12,36,1272
16-03-2023,47,43,1132
16-03-2023,13,23,1556
16-03-2023,36,7,1040
16-03-2023,43,47,996
16-03-2023,7,36,708
16-03-2023,36,12,1144
16-03-2023,46,18,1236
16-03-2023,18,46,744
16-03-2023,45,48,1360
16-03-2023,45,42,1368
16-03-2023,23,25,1664
16-03-2023,48,45,924
16-03-2023,42,45,920
16-03-2023,2,47,1615
16-03-2023,3,45,1204
16-03-2023,46,15,1204
16-03-2023,45,34,1170
16-03-2023,47,2,1515
16-03-2023,34,45,540
16-03-2023,47,28,1435
16-03-2023,45,3,1608
16-03-2023,47,46,1295
16-03-2023,2,16,1380
16-03-2023,25,23,1344
16-03-2023,46,26,1475
16-03-2023,36,27,656
16-03-2023,16,2,990
16-03-2023,23,13,1115
16-03-2023,2,31,1980
16-03-2023,26,46,1310
16-03-2023,31,2,1352
16-03-2023,15,46,824
16-03-2023,30,14,1608
16-03-2023,2,19,1500
16-03-2023,28,47,750
16-03-2023,47,3,1315
16-03-2023,45,5,1505
16-03-2023,36,37,78
16-03-2023,46,47,1235
16-03-2023,5,45,1010
16-03-2023,46,20,915
16-03-2023,3,47,1030
16-03-2023,20,46,825
16-03-2023,19,2,1345
16-03-2023,27,36,1640
16-03-2023,14,30,1345
16-03-2023,45,39,1552
16-03-2023,39,45,1048
16-03-2023,36,41,2404
16-03-2023,2,21,1515
16-03-2023,8,47,830
16-03-2023,47,6,1310
16-03-2023,41,36,1596
16-03-2023,2,1,1520
16-03-2023,37,36,154
16-03-2023,47,30,1735
16-03-2023,47,8,1245
16-03-2023,22,36,765
16-03-2023,6,47,1035
16-03-2023,46,33,955
16-03-2023,45,44,1035
16-03-2023,33,46,470
16-03-2023,21,2,1005
16-03-2023,36,22,965
16-03-2023,2,14,1700
16-03-2023,1,2,970
16-03-2023,17,23,880
16-03-2023,4,29,700
16-03-2023,2,24,1245
16-03-2023,44,45,670
16-03-2023,47,10,1035
16-03-2023,38,36,1340
16-03-2023,19,30,1215
17-03-2023,45,46,3662
17-03-2023,46,45,3040
17-03-2023,45,47,4014
17-03-2023,47,45,2980
17-03-2023,46,9,5700
17-03-2023,9,46,3318
17-03-2023,46,48,4329
17-03-2023,48,46,2448
17-03-2023,45,9,3288
17-03-2023,9,45,2394
17-03-2023,47,5,3081
17-03-2023,5,47,1308
17-03-2023,46,44,2376
17-03-2023,46,35,3400
17-03-2023,45,28,3176
17-03-2023,35,46,1200
17-03-2023,44,46,1152
17-03-2023,2,40,2544
17-03-2023,11,36,1916
17-03-2023,19,32,1512
17-03-2023,36,11,1748
17-03-2023,28,45,512
17-03-2023,2,30,3144
17-03-2023,40,2,1612
17-03-2023,30,2,2368
17-03-2023,32,19,1260
17-03-2023,12,36,1408
17-03-2023,47,43,2056
17-03-2023,13,23,1480
17-03-2023,36,7,1528
17-03-2023,43,47,1356
17-03-2023,7,36,892
17-03-2023,36,12,1768
17-03-2023,46,18,1876
17-03-2023,18,46,964
17-03-2023,45,48,1744
17-03-2023,45,42,1896
17-03-2023,23,25,2024
17-03-2023,48,45,1036
17-03-2023,42,45,1220
17-03-2023,2,47,2090
17-03-2023,3,45,976
17-03-2023,46,15,1540
17-03-2023,45,34,1970
17-03-2023,47,2,1815
17-03-2023,34,45,765
17-03-2023,47,28,2345
17-03-2023,45,3,1608
17-03-2023,47,46,1565
17-03-2023,2,16,2035
17-03-2023,25,23,1376
17-03-2023,46,26,1565
17-03-2023,36,27,740
17-03-2023,16,2,1095
17-03-2023,23,13,1490
17-03-2023,2,31,2932
17-03-2023,26,46,1315
17-03-2023,31,2,1432
17-03-2023,15,46,808
17-03-2023,30,14,2088
17-03-2023,2,19,2600
17-03-2023,28,47,1005
17-03-2023,47,3,1870
17-03-2023,45,5,2365
17-03-2023,36,37,96
17-03-2023,46,47,1715
17-03-2023,5,45,950
17-03-2023,46,20,1250
17-03-2023,3,47,1090
17-03-2023,20,46,905
17-03-2023,19,2,1650
17-03-2023,27,36,1520
17-03-2023,14,30,1180
17-03-2023,45,39,2156
17-03-2023,39,45,1104
17-03-2023,36,41,2692
17-03-2023,2,21,1875
17-03-2023,8,47,740
17-03-2023,47,6,1665
17-03-2023,41,36,2044
17-03-2023,2,1,1505
17-03-2023,37,36,206
17-03-2023,47,30,1690
17-03-2023,47,8,1800
17-03-2023,22,36,1260
17-03-2023,6,47,860
17-03-2023,46,33,1545
17-03-2023,45,44,965
17-03-2023,33,46,515
17-03-2023,21,2,990
17-03-2023,36,22,1420
17-03-2023,2,14,1765
17-03-2023,1,2,1080
17-03-2023,17,23,685
17-03-2023,4,29,910
17-03-2023,2,24,1670
17-03-2023,44,45,780
17-03-2023,47,10,1475
17-03-2023,38,36,1465
17-03-2023,19,30,1210
18-03-2023,45,46,2798
18-03-2023,46,45,2428
18-03-2023,45,47,2954
18-03-2023,47,45,2898
18-03-2023,46,9,3666
18-03-2023,9,46,3429
18-03-2023,46,48,4032
18-03-2023,48,46,2361
18-03-2023,45,9,2445
18-03-2023,9,45,2187
18-03-2023,47,5,2604
18-03-2023,5,47,1656
18-03-2023,46,44,2032
18-03-2023,46,35,2360
18-03-2023,45,28,1796
18-03-2023,35,46,1448
18-03-2023,44,46,1148
18-03-2023,2,40,1744
18-03-2023,11,36,1940
18-03-2023,19,32,1828
18-03-2023,36,11,1484
18-03-2023,28,45,924
18-03-2023,2,30,3228
18-03-2023,40,2,2052
18-03-2023,30,2,2772
18-03-2023,32,19,1236
18-03-2023,12,36,1752
18-03-2023,47,43,1412
18-03-2023,13,23,2060
18-03-2023,36,7,1296
18-03-2023,43,47,1272
18-03-2023,7,36,904
18-03-2023,36,12,2200
18-03-2023,46,18,1504
18-03-2023,18,46,1324
18-03-2023,45,48,1512
18-03-2023,45,42,1388
18-03-2023,23,25,1540
18-03-2023,48,45,1128
18-03-2023,42,45,1284
18-03-2023,2,47,1575
18-03-2023,3,45,1108
18-03-2023,46,15,1192
18-03-2023,45,34,1095
18-03-2023,47,2,1450
18-03-2023,34,45,905
18-03-2023,47,28,1730
18-03-2023,45,3,1300
18-03-2023,47,46,1525
18-03-2023,2,16,1290
18-03-2023,25,23,1760
18-03-2023,46,26,1290
18-03-2023,36,27,908
18-03-2023,16,2,1280
18-03-2023,23,13,1820
18-03-2023,2,31,1504
18-03-2023,26,46,1560
18-03-2023,31,2,1960
18-03-2023,15,46,876
18-03-2023,30,14,1792
18-03-2023,2,19,1725
18-03-2023,28,47,1285
18-03-2023,47,3,1565
18-03-2023,45,5,1520
18-03-2023,36,37,129
18-03-2023,46,47,1360
18-03-2023,5,45,1510
18-03-2023,46,20,1355
18-03-2023,3,47,1085
18-03-2023,20,46,900
18-03-2023,19,2,2055
18-03-2023,27,36,1890
18-03-2023,14,30,1815
18-03-2023,45,39,1196
18-03-2023,39,45,1028
18-03-2023,36,41,1912
18-03-2023,2,21,1660
18-03-2023,8,47,1090
18-03-2023,47,6,1235
18-03-2023,41,36,2016
18-03-2023,2,1,1330
18-03-2023,37,36,150
18-03-2023,47,30,1680
18-03-2023,47,8,1145
18-03-2023,22,36,1245
18-03-2023,6,47,1185
18-03-2023,46,33,1165
18-03-2023,45,44,1070
18-03-2023,33,46,615
18-03-2023,21,2,1060
18-03-2023,36,22,1300
18-03-2023,2,14,1750
18-03-2023,1,2,1255
18-03-2023,17,23,965
18-03-2023,4,29,1105
18-03-2023,2,24,1410
18-03-2023,44,45,795
18-03-2023,47,10,1345
18-03-2023,38,36,1600
18-03-2023,19,30,1540
19-03-2023,45,46,3692
19-03-2023,46,45,3710
19-03-2023,45,47,2978
19-03-2023,47,45,3300
19-03-2023,46,9,4344
19-03-2023,9,46,6408
19-03-2023,46,48,3405
19-03-2023,48,46,5046
19-03-2023,45,9,2532
19-03-2023,9,45,3504
19-03-2023,47,5,2394
19-03-2023,5,47,2646
19-03-2023,46,44,1816
19-03-2023,46,35,1908
19-03-2023,45,28,972
19-03-2023,35,46,3716
19-03-2023,44,46,2840
19-03-2023,2,40,1952
19-03-2023,11,36,2348
19-03-2023,19,32,1500
19-03-2023,36,11,1624
19-03-2023,28,45,1940
19-03-2023,2,30,3408
19-03-2023,40,2,1980
19-03-2023,30,2,3128
19-03-2023,32,19,1204
19-03-2023,12,36,2896
19-03-2023,47,43,1644
19-03-2023,13,23,2632
19-03-2023,36,7,1208
19-03-2023,43,47,1268
19-03-2023,7,36,1476
19-03-2023,36,12,1936
19-03-2023,46,18,1252
19-03-2023,18,46,2008
19-03-2023,45,48,1144
19-03-2023,45,42,1428
19-03-2023,23,25,2064
19-03-2023,48,45,1724
19-03-2023,42,45,1884
19-03-2023,2,47,1715
19-03-2023,3,45,1340
19-03-2023,46,15,1028
19-03-2023,45,34,1105
19-03-2023,47,2,1625
19-03-2023,34,45,1895
19-03-2023,47,28,1040
19-03-2023,45,3,1092
19-03-2023,47,46,1740
19-03-2023,2,16,1275
19-03-2023,25,23,1884
19-03-2023,46,26,1555
19-03-2023,36,27,804
19-03-2023,16,2,1960
19-03-2023,23,13,1625
19-03-2023,2,31,1460
19-03-2023,26,46,1650
19-03-2023,31,2,2884
19-03-2023,15,46,1368
19-03-2023,30,14,1336
19-03-2023,2,19,1675
19-03-2023,28,47,1995
19-03-2023,47,3,1360
19-03-2023,45,5,1125
19-03-2023,36,37,174
19-03-2023,46,47,1315
19-03-2023,5,45,1875
19-03-2023,46,20,1180
19-03-2023,3,47,1575
19-03-2023,20,46,1580
19-03-2023,19,2,2105
19-03-2023,27,36,1755
19-03-2023,14,30,2695
19-03-2023,45,39,1072
19-03-2023,39,45,2464
19-03-2023,36,41,1960
19-03-2023,2,21,1480
19-03-2023,8,47,1930
19-03-2023,47,6,1080
19-03-2023,41,36,2412
19-03-2023,2,1,1295
19-03-2023,37,36,162
19-03-2023,47,30,1790
19-03-2023,47,8,1115
19-03-2023,22,36,1390
19-03-2023,6,47,1560
19-03-2023,46,33,935
19-03-2023,45,44,1070
19-03-2023,33,46,2160
19-03-2023,21,2,1705
19-03-2023,36,22,1580
19-03-2023,2,14,1465
19-03-2023,1,2,1535
19-03-2023,17,23,1215
19-03-2023,4,29,875
19-03-2023,2,24,1325
19-03-2023,44,45,900
19-03-2023,47,10,875
19-03-2023,38,36,1940
19-03-2023,19,30,2155
20-03-2023,45,46,2424
20-03-2023,46,45,2478
20-03-2023,45,47,2258
20-03-2023,47,45,2324
20-03-2023,46,9,2937
20-03-2023,9,46,3912
20-03-2023,46,48,2685
20-03-2023,48,46,2700
20-03-2023,45,9,1752
20-03-2023,9,45,2388
20-03-2023,47,5,1638
20-03-2023,5,47,1407
20-03-2023,46,44,1176
20-03-2023,46,35,1492
20-03-2023,45,28,952
20-03-2023,35,46,1668
20-03-2023,44,46,1068
20-03-2023,2,40,1552
20-03-2023,11,36,1824
20-03-2023,19,32,1508
20-03-2023,36,11,1092
20-03-2023,28,45,896
20-03-2023,2,30,2432
20-03-2023,40,2,1340
20-03-2023,30,2,2044
20-03-2023,32,19,1260
20-03-2023,12,36,1632
20-03-2023,47,43,972
20-03-2023,13,23,2292
20-03-2023,36,7,860
20-03-2023,43,47,720
20-03-2023,7,36,1012
20-03-2023,36,12,948
20-03-2023,46,18,968
20-03-2023,18,46,1108
20-03-2023,45,48,1012
20-03-2023,45,42,1024
20-03-2023,23,25,1524
20-03-2023,48,45,1148
20-03-2023,42,45,1136
20-03-2023,2,47,1420
20-03-2023,3,45,888
20-03-2023,46,15,896
20-03-2023,45,34,560
20-03-2023,47,2,1130
20-03-2023,34,45,885
20-03-2023,47,28,930
20-03-2023,45,3,1260
20-03-2023,47,46,1305
20-03-2023,2,16,1165
20-03-2023,25,23,1676
20-03-2023,46,26,1140
20-03-2023,36,27,864
20-03-2023,16,2,970
20-03-2023,23,13,1820
20-03-2023,2,31,1056
20-03-2023,26,46,1120
20-03-2023,31,2,1792
20-03-2023,15,46,852
20-03-2023,30,14,1280
20-03-2023,2,19,1300
20-03-2023,28,47,1090
20-03-2023,47,3,930
20-03-2023,45,5,1105
20-03-2023,36,37,141
20-03-2023,46,47,855
20-03-2023,5,45,900
20-03-2023,46,20,1065
20-03-2023,3,47,740
20-03-2023,20,46,980
20-03-2023,19,2,1405
20-03-2023,27,36,1440
20-03-2023,14,30,1315
20-03-2023,45,39,836
20-03-2023,39,45,1628
20-03-2023,36,41,1424
20-03-2023,2,21,1610
20-03-2023,8,47,685
20-03-2023,47,6,1060
20-03-2023,41,36,2136
20-03-2023,2,1,1335
20-03-2023,37,36,132
20-03-2023,47,30,1310
20-03-2023,47,8,865
20-03-2023,22,36,1120
20-03-2023,6,47,760
20-03-2023,46,33,620
20-03-2023,45,44,930
20-03-2023,33,46,665
20-03-2023,21,2,910
20-03-2023,36,22,1240
20-03-2023,2,14,1475
20-03-2023,1,2,1160
20-03-2023,17,23,1205
20-03-2023,4,29,1015
20-03-2023,2,24,1000
20-03-2023,44,45,775
20-03-2023,47,10,865
20-03-2023,38,36,1255
20-03-2023,19,30,1135
21-03-2023,45,46,3384
21-03-2023,46,45,2200
21-03-2023,45,47,3044
21-03-2023,47,45,2192
21-03-2023,46,9,3399
21-03-2023,9,46,3738
21-03-2023,46,48,3615
21-03-2023,48,46,2358
21-03-2023,45,9,2793
21-03-2023,9,45,1845
21-03-2023,47,5,2646
21-03-2023,5,47,750
21-03-2023,46,44,1484
21-03-2023,46,35,1384
21-03-2023,45,28,1824
21-03-2023,35,46,1372
21-03-2023,44,46,1000
21-03-2023,2,40,1892
21-03-2023,11,36,1260
21-03-2023,19,32,1352
